시군구코드,업종코드,년도,업소일련번호,업종명,허가신고일,업소명,소재지도로명,소재지지번,영업장면적(㎡),영업자시작일,법인명,법인번호,소재지시작일,행정동명,폐업일자,폐업구분,폐업사유,업태명,지상_부터,지상_까지,지하_부터,지하_까지,총층수,교육수료일자,모범음식점여부,급수시설,업소위치,종업원남,종업원여,급식소종류,평균급식인원수,최대급식인원수,1일급식인원수,일인당평균급식비,운영형태,영업장조리장면적(㎡),영업장객실면적(㎡),영업장무도장면적(㎡),영업장기타면적(㎡),업소내화장실면적(㎡),타업소공동화장실면적(㎡),영업장탈의실면적(㎡),영업장객석면적(㎡),작업장면적(㎡),검사실면적(㎡),진열(판매)대면적(㎡),창고(보관소)면적(㎡),허가(신고)번호,조건부허가시작일,조건부허가종료일,내외국인구분,국적
3150000,104,2025,278,휴게음식점,20251031,파인 트리(Pine Tree),"서울특별시 강서구 수명로2가길 22, 상가동 1층 102호 (내발산동, 마곡수명산파크7단지아파트)",서울특별시 강서구 내발산동  756번지  마곡수명산파크7단지아파트,,20251031,,,20251031,발산제1동,,,,커피숍,1.0,1.0,,,14.0,,비대상,상수도전용,지상,,,,,,,,,10.0,,,,,,,11.56,,,,,3150000-104-2025-00278,,,내국인,대한민국
3210000,104,2025,413,휴게음식점,20251031,요아정 잠원점,"서울특별시 서초구 나루터로 42, A동 101호 (잠원동)",서울특별시 서초구 잠원동  58번지 7호  ,,20251031,주식회사 대종,1101111433301.0,20251031,잠원동,,,,아이스크림,1.0,1.0,,,,,비대상,,지상,,,,,,,,,,,,37.0,,,,,,,,,3210000-104-2025-00413,,,내국인,대한민국
3200000,104,2025,158,휴게음식점,20251031,바나프레소 신림역점,"서울특별시 관악구 남부순환로 1605, 1층 (신림동)",서울특별시 관악구 신림동  1433번지 44호  ,,20251031,,,20251031,신림동,,,,커피숍,,,,,,,비대상,상수도전용,지상,,,,,,,,,56.0,,,,,,,,,,,,3200000-104-2025-00158,,,내국인,대한민국
3160000,104,2025,160,휴게음식점,20251031,메가엠지씨커피 서울세종과학고점,"서울특별시 구로구 오리로 1316, 1층 (궁동)",서울특별시 구로구 궁동  279번지  ,,20251031,,,20251031,수궁동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,,,,75.0,,,,,,,,,3160000-104-2025-00160,,,내국인,대한민국
3120000,121,2025,25,제과점영업,20251030,몰리하우스,"서울특별시 서대문구 신촌로 83, 현대백화점신촌점 지하1층 일부호 (창천동)",서울특별시 서대문구 창천동  30번지 33호  현대백화점신촌점,,20251030,,,20251030,신촌동,,,,제과점영업,,,,,,,비대상,,지하,,,,,,,,,,,,,,,,,,,,,3120000-121-2025-00025,20251031.0,20251130.0,내국인,대한민국
3040000,104,2025,174,휴게음식점,20251030,달마루,"서울특별시 광진구 아차산로73길 44, 1층 (광장동)",서울특별시 광진구 광장동  247번지  ,,20251030,,,20251030,광장동,,,,커피숍,1.0,1.0,,,,,비대상,,지상,,,,,,,,,8.0,,,,,,,17.0,,,,,3040000-104-2025-00174,,,내국인,대한민국
3220000,104,2025,776,휴게음식점,20251030,우지커피 강남역사점,"서울특별시 강남구 테헤란로 101, 강남역지하도상가 지하1층 E-42호 (역삼동)",서울특별시 강남구 역삼동  821번지  이즈타워,,20251030,,,20251030,역삼1동,,,,커피숍,,,,,,,비대상,,지하,,,,,,,,,,,,34.1,,,,,,,,,3220000-104-2025-00776,,,내국인,대한민국
3040000,121,2025,17,제과점영업,20251030,카페라이츠 건대로데오점,"서울특별시 광진구 동일로20길 114, 1층 (자양동)",서울특별시 광진구 자양동  2번지 14호  1층,,20251030,라이츠앤코 주식회사,1701110984436.0,20251030,자양제4동,,,,제과점영업,1.0,1.0,,,,,비대상,,지상,,,,,,,,,50.0,,,,,,,24.1,,,,,3040000-121-2025-00017,,,내국인,대한민국
3230000,104,2025,395,휴게음식점,20251030,너브(nub),"서울특별시 송파구 송파대로40길 5, 1층 101호 (송파동, 삼성빌라)",서울특별시 송파구 송파동  90번지 12호  삼성빌라,,20251030,,,20251030,송파1동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,61.53,,,,,,,,,,,,3230000-104-2025-00395,,,내국인,대한민국
3150000,104,2025,277,휴게음식점,20251030,스페이스우라라 강서화곡점,"서울특별시 강서구 화곡로 164, 화곡빌딩 5층 502호 (화곡동)",서울특별시 강서구 화곡동  1075번지  화곡빌딩 5층 502호,,20251030,,,20251030,화곡제1동,,,,커피숍,5.0,5.0,,,11.0,,비대상,상수도전용,지상,,,,,,,,,20.0,,,,,,,69.0,,,,,3150000-104-2025-00277,,,내국인,대한민국
3230000,121,2025,88,제과점영업,20251030,비터 쇼콜라티에,"서울특별시 송파구 올림픽로 300, 에비뉴엘 지하1층 (신천동)",서울특별시 송파구 신천동  29번지  롯데월드타워앤드롯데월드몰,,20251030,,,20251030,잠실6동,,,,제과점영업,,,,,,,비대상,,지하,,,,,,,,,,,,,,,,,,,,,3230000-121-2025-00088,20251111.0,20251130.0,내국인,대한민국
3030000,104,2025,130,휴게음식점,20251030,하루커피하우스,"서울특별시 성동구 성수이로7길 32, 현대기업 지하1층 (성수동2가)",서울특별시 성동구 성수동2가  321번지 16호  현대기업,,20251030,주식회사 하루커피하우스,1101110935989.0,20251030,성수2가제1동,,,,커피숍,,,,,,,비대상,,지하,,,,,,,,,52.44,,,,,,,,,,,,3030000-104-2025-00130,,,내국인,대한민국
3210000,104,2025,410,휴게음식점,20251030,메가엠지씨커피 서울서일초점,"서울특별시 서초구 남부순환로339길 53, 1층 (서초동)",서울특별시 서초구 서초동  1442번지 10호  1층,,20251030,,,20251030,서초제1동,,,,커피숍,1.0,1.0,,,,,비대상,,지상,,,,,,,,,,,,29.75,,,,,,,,,3210000-104-2025-00410,,,내국인,대한민국
3240000,104,2025,250,휴게음식점,20251030,메가엠지씨커피 천호마에스트로점,"서울특별시 강동구 올림픽로 691, 근린생활시설동 1층 103호 (천호동)",서울특별시 강동구 천호동  334번지 2호  ,,20251030,,,20251030,천호제2동,,,,커피숍,1.0,1.0,,,,,비대상,,지상,,,,,,,,,,,,42.17,,,,,,,,,3240000-104-2025-00250,,,내국인,대한민국
3230000,104,2025,396,휴게음식점,20251030,텐퍼센트커피 잠실새내역점,"서울특별시 송파구 백제고분로7길 49, 108호 (잠실동)",서울특별시 송파구 잠실동  183번지 4호  ,,20251030,,,20251030,잠실본동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,29.16,,,,,,,,,,,,3230000-104-2025-00396,,,내국인,대한민국
3230000,104,2025,393,휴게음식점,20251029,올루올루  잠실삼전역점,"서울특별시 송파구 석촌호수로 135, 레이크팰리스 상가에이동 1층 102호 (잠실동)",서울특별시 송파구 잠실동  44번지 3호  레이크팰리스,,20251029,퍼플커넥션컴퍼니 주식회사,1101110938690.0,20251029,잠실3동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,29.39,,,,,,,,,,,,3230000-104-2025-00393,,,내국인,대한민국
3010000,104,2025,347,휴게음식점,20251029,스티즈 커피 로스터즈,"서울특별시 중구 세종대로 119, 옥상층 (태평로1가)",서울특별시 중구 태평로1가  60번지 6호  ,,20251029,,,20251029,명동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,,,,3.3,,,,,,,,,3010000-104-2025-00347,20251030.0,20251109.0,내국인,대한민국
3220000,104,2025,768,휴게음식점,20251029,카페인(한시적),"서울특별시 강남구 남부순환로 3104, SETEC 지상1층 2홀 일부 (대치동)",서울특별시 강남구 대치동  514번지  SETEC,,20251029,,,20251029,대치2동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,,,,43.0,,,,,,,,,3220000-104-2025-00768,,,내국인,대한민국
3220000,121,2025,139,제과점영업,20251029,파비올라스(한시적),"서울특별시 강남구 영동대로 513, 코엑스 1층 B홀의 일부호 (삼성동)",서울특별시 강남구 삼성동  159번지  코엑스,,20251029,,,20251029,삼성1동,,,,제과점영업,,,,,,,비대상,,지상,,,,,,,,,,,,,,,,,,,,,3220000-121-2025-00139,20251109.0,20251110.0,내국인,대한민국
3010000,104,2025,348,휴게음식점,20251029,컴포즈커피 약수역2번출구점,"서울특별시 중구 다산로 147, 1층 (신당동)",서울특별시 중구 신당동  370번지 56호  ,,20251029,,,20251029,다산동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,7.0,,,,,,,59.94,,,,,3010000-104-2025-00348,,,내국인,대한민국
3130000,121,2025,57,제과점영업,20251029,홍대명품호두야,"서울특별시 마포구 홍익로 10, 101동 지하1층 B103호 (서교동, 서교푸르지오)",서울특별시 마포구 서교동  486번지  서교푸르지오,,20251029,,,20251029,서교동,,,,제과점영업,,,1.0,1.0,,,비대상,,지하,,,,,,,,,,,,30.87,,,,,,,,,3130000-121-2025-00057,,,내국인,대한민국
3120000,104,2025,231,휴게음식점,20251029,스펙트럼,"서울특별시 서대문구 증가로 5, 지층 (연희동)",서울특별시 서대문구 연희동  134번지 2호  ,,20251029,,,20251029,연희동,,,,커피숍,,,,,,,비대상,,지하,,,,,,,,,3.3,,,,,10.0,,56.2,,,,,3120000-104-2025-00231,,,내국인,대한민국
3030000,104,2025,128,휴게음식점,20251029,렉트하우스,"서울특별시 성동구 연무장3길 8-9, 1층 (성수동2가)",서울특별시 성동구 성수동2가  302번지 18호  ,,20251029,아이디어플랩 유한회사,1101140192233.0,20251029,성수2가제3동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,70.94,,,,,,,,,,,,3030000-104-2025-00128,,,내국인,대한민국
3200000,104,2025,153,휴게음식점,20251029,스트랜드 커피스탠드(Strand Coffee Stand),"서울특별시 관악구 양녕로6길 44, 1층 (봉천동)",서울특별시 관악구 봉천동  886번지 34호  ,,20251029,,,20251029,중앙동,,,,커피숍,,,,,,,비대상,상수도전용,지상,,,,,,,,,43.02,,,,,,,,,,,,3200000-104-2025-00153,,,내국인,대한민국
3220000,104,2025,770,휴게음식점,20251029,다심향 역삼점,"서울특별시 강남구 논현로63길 43, 대일빌딩 지상1층 (역삼동)",서울특별시 강남구 역삼동  799번지 5호  대일빌딩,,20251029,,,20251029,역삼1동,,,,커피숍,1.0,1.0,,,,,비대상,,지상,,,,,,,,,,,,50.83,,,,,,,,,3220000-104-2025-00770,,,내국인,대한민국
3130000,121,2025,55,제과점영업,20251029,그날그시간,"서울특별시 마포구 홍익로 10, 101동 1층 130호 (서교동, 서교푸르지오)",서울특별시 마포구 서교동  486번지  서교푸르지오,,20251029,,,20251029,서교동,,,,제과점영업,1.0,1.0,,,,,비대상,,지상,,,,,,,,,,,,34.34,,,,,,,,,3130000-121-2025-00055,20251029.0,20251129.0,내국인,대한민국
3130000,121,2025,56,제과점영업,20251029,홍대명품호두야,"서울특별시 마포구 홍익로 10, 101동 지하1층 B129호 (서교동, 서교푸르지오)",서울특별시 마포구 서교동  486번지  서교푸르지오,,20251029,,,20251029,서교동,,,,제과점영업,,,1.0,1.0,,,비대상,,지하,,,,,,,,,,,,32.84,,,,,,,,,3130000-121-2025-00056,,,내국인,대한민국
3090000,104,2025,91,휴게음식점,20251028,스타벅스 쌍문,"서울특별시 도봉구 도봉로 494, 국민은행 1층 (창동)",서울특별시 도봉구 창동  661번지 45호  국민은행,,20251028,주식회사 에스씨케이컴퍼니,1101111461667.0,20251028,창제1동,,,,커피숍,1.0,1.0,,,,,비대상,상수도전용,지상,,,,,,,,,,,,262.23,,,,,,,,,3090000-104-2025-00091,,,내국인,대한민국
3020000,121,2025,28,제과점영업,20251028,초이1982,"서울특별시 용산구 이촌로 100-11, 1층 (이촌동)",서울특별시 용산구 이촌동  193번지 4호  ,,20251028,,,20251028,이촌제2동,,,,제과점영업,1.0,1.0,,,,,비대상,상수도전용,지상,,,,,,,,,8.62,,,,,10.0,,36.0,,,,,3020000-121-2025-00028,,,내국인,대한민국
3230000,121,2025,87,제과점영업,20251028,호유케이크,"서울특별시 송파구 백제고분로39길 22-17, 1층 (석촌동)",서울특별시 송파구 석촌동  179번지 7호  ,,20251028,,,20251028,석촌동,,,,제과점영업,,,,,,,비대상,,지상,,,,,,,,,23.1,,,,,,,,,,,,3230000-121-2025-00087,,,내국인,대한민국
3200000,104,2025,152,휴게음식점,20251028,히포커피 신림점,"서울특별시 관악구 신림로12길 25, 지1층 (신림동)",서울특별시 관악구 신림동  127번지 72호  ,,20251028,,,20251028,서림동,,,,커피숍,,,,,,,비대상,상수도전용,지상,,,,,,,,,112.66,,,,,,,,,,,,3200000-104-2025-00152,,,내국인,대한민국
3180000,121,2025,58,제과점영업,20251028,바이닐 인사이드,"서울특별시 영등포구 도림로143길 11-19, 1층 (문래동4가)",서울특별시 영등포구 문래동4가  21번지 26호  ,,20251028,,,20251028,문래동,,,,제과점영업,,,,,,,비대상,,,,,,,,,,,25.0,,,,,,,30.0,,,,,3180000-121-2025-00058,,,내국인,대한민국
3180000,121,2025,59,제과점영업,20251028,테디뵈르하우스 타임스퀘어점,"서울특별시 영등포구 영중로 15, 타임스퀘어 4층 417호 (영등포동4가)",서울특별시 영등포구 영등포동4가  442번지  타임스퀘어,,20251028,주식회사 더블유더블유씨디2,1101110921011.0,20251028,영등포동,,,,제과점영업,,,,,,,비대상,,,,,,,,,,,53.9,,,,,,,100.0,,,,,3180000-121-2025-00059,,,내국인,대한민국
3100000,121,2025,23,제과점영업,20251028,밀도 롯데백화점 노원점,"서울특별시 노원구 동일로 1414, 롯데백화점 지하층 (상계동)",서울특별시 노원구 상계동  713번지  롯데백화점,,20251028,엠즈베이커스 주식회사,1313110264229.0,20251028,상계2동,,,,제과점영업,,,1.0,1.0,,,비대상,상수도전용,지하,,,,,,,,,36.95,,,,,,,65.14,,,,,3100000-121-2025-00023,,,내국인,대한민국
3110000,104,2025,108,휴게음식점,20251028,은평에피소드 카페,    ,서울특별시 은평구 진관동  30번지  ,,20251028,은평구청,1118300088.0,20251028,진관동,,,,커피숍,1.0,1.0,,,,,비대상,상수도전용,지상,,,,,,,,,24.76,,,6.6,,9.8,,34.64,,,,,3110000-104-2025-00108,,,내국인,대한민국
3020000,104,2025,198,휴게음식점,20251027,포틀리에,"서울특별시 용산구 이태원로 258, 1층 (한남동)",서울특별시 용산구 한남동  683번지 137호  ,,20251027,주식회사 비에스엠에프엔비,1101118887783.0,20251027,한남동,,,,커피숍,,,,,,,비대상,,,,,,,,,,,16.2,,,,,3.3,,16.2,,,,,3020000-104-2025-00198,,,내국인,대한민국
3020000,104,2025,199,휴게음식점,20251027,비밀베이커리(BE.MEAL BAKERY)숙대점,"서울특별시 용산구 청파로47길 66, 중하빌딩 지하1층 103호 (청파동2가)",서울특별시 용산구 청파동2가  63번지 5호  중하빌딩,,20251027,,,20251027,청파동,,,,커피숍,,,,,,,비대상,,,,,,,,,,,18.0,,,,,6.6,,8.4,,,,,3020000-104-2025-00199,,,외국인,베트남
3050000,104,2025,165,휴게음식점,20251027,베어글스 휘경자이점,"서울특별시 동대문구 외대역동로 63-27, 근린생활시설1동 1층 101호 (휘경동, 휘경자이디센시아)",서울특별시 동대문구 휘경동  172번지  휘경자이디센시아 근린생활시설1동 1층 101호,,20251027,,,20251027,휘경제1동,,,,커피숍,1.0,1.0,,,,,비대상,,지하,,,,,,,,,,,,46.47,,,,,,,,,3050000-104-2025-00165,,,내국인,대한민국
3020000,104,2025,197,휴게음식점,20251027,주식회사 아니타,"서울특별시 용산구 한남대로40길 14, 1층 (한남동)",서울특별시 용산구 한남동  726번지 144호  ,,20251027,주식회사 아니타,1101110935511.0,20251027,한남동,,,,커피숍,,,,,,,비대상,,,,,,,,,,,20.0,,,,,3.3,,90.3,,,,,3020000-104-2025-00197,,,내국인,대한민국
3010000,121,2025,48,제과점영업,20251027,오베르캄프,"서울특별시 중구 소공로 63, 신세계백화점건물 지하1층 (충무로1가)",서울특별시 중구 충무로1가  52번지 5호  신세계백화점건물,,20251027,,,20251027,회현동,,,,제과점영업,,,,,,,비대상,,지하,,,,,,,,,,,,3.3,,,,,,,,,3010000-121-2025-00048,20251101.0,20251130.0,내국인,대한민국
3220000,104,2025,759,휴게음식점,20251027,커피크루(Coffee Crew)(한시적),"서울특별시 강남구 영동대로 513, 코엑스 3층 D홀 (삼성동)",서울특별시 강남구 삼성동  159번지  코엑스,,20251027,,,20251027,삼성1동,,,,커피숍,3.0,3.0,,,,,비대상,,지상,,,,,,,,,,,,,,,,,,,,,3220000-104-2025-00759,20251107.0,20251109.0,내국인,대한민국
3110000,104,2025,107,휴게음식점,20251027,라온다,"서울특별시 은평구 증산로19길 8, 1층 (신사동)",서울특별시 은평구 신사동  34번지 9호  ,,20251027,,,20251027,신사제1동,,,,커피숍,1.0,1.0,,,5.0,,비대상,상수도전용,지상,,,,,,,,,7.0,,,,,5.0,,43.0,,,,,3110000-104-2025-00107,,,내국인,대한민국
3230000,104,2025,390,휴게음식점,20251027,블루포트 st,"서울특별시 송파구 백제고분로46길 18, CC TOWER 1층 (송파동)",서울특별시 송파구 송파동  131번지 3호  CC TOWER,,20251027,,,20251027,송파1동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,50.0,,,,,,,,,,,,3230000-104-2025-00390,,,내국인,대한민국
3000000,104,2025,124,휴게음식점,20251027,피어커피 스타필드애비뉴 그랑서울 종각,"서울특별시 종로구 종로 33, 그랑서울 202, 203, 204, 205, 206호 (청진동)",서울특별시 종로구 청진동  70번지  그랑서울,,20251027,유한회사 피어커피,1101140323359.0,20251027,종로1.2.3.4가동,,,,커피숍,,,,,,,비대상,,지상2층이상,,,,,,,,,60.0,,,,,,,119.83,,,,,3000000-104-2025-00124,,,내국인,대한민국
3140000,104,2025,229,휴게음식점,20251027,카페 봄볼로니도넛,"서울특별시 양천구 목동동로 339, 1층 112호 (목동, 목동트윈빌)",서울특별시 양천구 목동  905번지 22호  목동트윈빌,,20251027,,,20251027,목5동,,,,커피숍,,,,,,,비대상,,,,,,,,,,,,,,26.88,,,,,,,,,3140000-104-2025-00229,,,내국인,대한민국
3020000,121,2025,27,제과점영업,20251027,카페라？유,"서울특별시 용산구 한강대로23길 55, 용산역 6층 (한강로3가)",서울특별시 용산구 한강로3가  40번지 999호  용산역,,20251027,,,20251027,한강로동,,,,제과점영업,,,,,,,비대상,,,,,,,,,,,,,,,,,,,,,,,3020000-121-2025-00027,20251107.0,20251113.0,내국인,대한민국
