cafe_name,avg_review_sentiment_score
메가엠지씨커피노량진점 동작구 노량진1동,0.0064846674601236
메가엠지씨커피노원 노원구 상계2동,0.0054728388786315
메가엠지씨커피녹번점 은평구 녹번동,0.7404498100280762
메가엠지씨커피논현역점 서초구 반포1동,0.5448021650314331
메가엠지씨커피답십리1동점 동대문구 답십리1동,0.9
메가엠지씨커피대림썬 영등포구 대림1동,0.901094764471054
메가엠지씨커피도봉역점 도봉구 도봉1동,0.6606740951538086
메가엠지씨커피돌곶이역점 성북구 석관동,0.993563950061798
메가엠지씨커피동부 중랑구 면목2동,0.799881933927536
메가엠지씨커피등촌역점 양천구 목3동,0.2986944913864136
메가엠지씨커피마곡엠밸리7단지점 강서구 방화1동,0.993621289730072
메가엠지씨커피마곡역점 강서구 발산1동,0.0046716928482055
메가엠지씨커피마포아트 마포구 대흥동,0.8255722125371298
메가엠지씨커피망우 중랑구 망우본동,0.9739025235176086
메가엠지씨커피미아 강북구 송중동,0.6549365329742431
메가엠지씨커피상계수락점 노원구 상계1동,0.0059039791425069
메가엠지씨커피서울 종로구 부암동,0.982363224029541
메가엠지씨커피서울공덕초교점 마포구 공덕동,0.5721618294715881
메가엠지씨커피서원역점 관악구 서원동,0.3617086211840312
메가엠지씨커피수서역점 강남구 수서동,0.9898234009742736
메가엠지씨커피숭실대입구역점 동작구 상도1동,0.6654722690582275
메가엠지씨커피신내시티프라디움점 중랑구 망우본동,0.9739025235176086
메가엠지씨커피신촌 서대문구 신촌동,0.3020835638046265
메가엠지씨커피쌍문세라믹점 도봉구 쌍문2동,0.718497132960661
메가엠지씨커피아현역점 서대문구 북아현동,0.0069444775581359
메가엠지씨커피양원지구점 중랑구 망우본동,0.678144277396955
메가엠지씨커피양평한신점 영등포구 양평2동,0.8362037340799967
메가엠지씨커피여의도현대마에스트로점 영등포구 여의동,0.6492972016334534
메가엠지씨커피역말 은평구 역촌동,0.4657768571376801
메가엠지씨커피염 강서구 염창동,0.9
메가엠지씨커피오목교 양천구 목1동,0.3601616621017456
메가엠지씨커피우림 중랑구 망우본동,0.9739025235176086
메가엠지씨커피은평구청 은평구 응암1동,0.8238306961561503
메가엠지씨커피이마트 은평구 응암1동,0.9501967132091522
메가엠지씨커피이마트에브리데이 노원구 중계본동,0.0054728388786315
메가엠지씨커피이마트에브리데이도봉점 도봉구 도봉2동,0.6480927904446919
메가엠지씨커피전농동 동대문구 전농1동,0.7933863973617553
메가엠지씨커피점 강남구 역삼1동,0.7463090121746063
